code,capital_labor_ratio_change,capital_productivity_change,fixed_assets_renewal_comparable_prices,labor_productivity,nominal_wage,high_productivity_jobs,machinery_share_in_total_assets,investment_share_for_modernization,production_index_yoy,production_index_mom,date
33,109.8,94.9,5.9,104.2,50902.5,4483.728,52.0,31.7,104.7,89.3,2020-10-01
33,109.8,94.9,5.9,104.2,50975.9,4483.728,52.0,31.7,107.2,109.3,2020-11-01
33,109.8,94.9,5.9,104.2,64850.2,4483.728,52.0,31.7,137.3,188.9,2020-12-01
33,101.4,101.1,5.4,102.5,50605.9,4820.95,52.9,12.0,87.2,29.3,2021-01-01
33,101.4,101.1,5.4,102.5,51894.3,4820.95,52.9,12.0,98.5,125.4,2021-02-01
33,101.4,101.1,5.4,102.5,55783.6,4820.95,52.9,12.0,115.6,141.7,2021-03-01
33,101.4,101.1,5.4,102.5,58934.4,4820.95,52.9,12.0,120.2,85.8,2021-04-01
33,101.4,101.1,5.4,102.5,56326.6,4820.95,52.9,12.0,114.3,94.9,2021-05-01
33,101.4,101.1,5.4,102.5,57516.8,4820.95,52.9,12.0,103.5,112.2,2021-06-01
33,101.4,101.1,5.4,102.5,57842.1,4820.95,52.9,12.0,95.7,92.7,2021-07-01
33,101.4,101.1,5.4,102.5,40402.2,4820.95,52.9,12.0,99.5,102.0,2021-08-01
33,101.4,101.1,5.4,102.5,56134.4,4820.95,52.9,12.0,100.2,121.2,2021-09-01
33,101.4,101.1,5.4,102.5,56285.0,4820.95,52.9,12.0,101.0,90.1,2021-10-01
33,101.4,101.1,5.4,102.5,57409.1,4820.95,52.9,12.0,102.3,110.7,2021-11-01
33,101.4,101.1,5.4,102.5,74331.0,4820.95,52.9,12.0,89.7,165.6,2021-12-01
35,106.4,93.9,4.9,99.9,40722.4780570348,882.483,40.3,33.5,100.2,98.9,2017-01-01
35,106.4,93.9,4.9,99.9,41107.523446108666,882.483,40.3,33.5,103.4,89.9,2017-02-01
35,106.4,93.9,4.9,99.9,42162.08866365432,882.483,40.3,33.5,100.4,96.5,2017-03-01
35,106.4,93.9,4.9,99.9,47394.58977549207,882.483,40.3,33.5,105.7,87.3,2017-04-01
35,106.4,93.9,4.9,99.9,46196.13542203994,882.483,40.3,33.5,105.3,85.3,2017-05-01
35,106.4,93.9,4.9,99.9,46979.84495655641,882.483,40.3,33.5,101.3,88.4,2017-06-01
35,106.4,93.9,4.9,99.9,44778.05275637384,882.483,40.3,33.5,101.3,101.4,2017-07-01
35,106.4,93.9,4.9,99.9,44243.34788076688,882.483,40.3,33.5,101.9,103.5,2017-08-01
35,106.4,93.9,4.9,99.9,42116.54248239966,882.483,40.3,33.5,101.0,104.2,2017-09-01
35,106.4,93.9,4.9,99.9,42002.2740706949,882.483,40.3,33.5,99.0,126.8,2017-10-01
35,106.4,93.9,4.9,99.9,42366.116753316615,882.483,40.3,33.5,94.7,109.1,2017-11-01
35,106.4,93.9,4.9,99.9,54605.86137182047,882.483,40.3,33.5,94.9,111.1,2017-12-01
35,106.5,96.8,5.6,103.0,43567.102279495295,922.38,39.6,33.5,99.5,103.7,2018-01-01
35,106.5,96.8,5.6,103.0,44459.850727310775,922.38,39.6,33.5,101.9,92.0,2018-02-01
35,106.5,96.8,5.6,103.0,45861.15794145842,922.38,39.6,33.5,109.1,103.4,2018-03-01
35,106.5,96.8,5.6,103.0,51086.96250241897,922.38,39.6,33.5,100.9,80.7,2018-04-01
35,106.5,96.8,5.6,103.0,48991.0,922.38,39.6,33.5,99.5,84.2,2018-05-01
35,106.5,96.8,5.6,103.0,48730.07913992757,922.38,39.6,33.5,102.5,91.0,2018-06-01
35,106.5,96.8,5.6,103.0,48685.653831508695,922.38,39.6,33.5,102.4,101.4,2018-07-01
35,106.5,96.8,5.6,103.0,47976.51141127733,922.38,39.6,33.5,101.1,102.2,2018-08-01
35,106.5,96.8,5.6,103.0,44567.63642376733,922.38,39.6,33.5,100.1,103.2,2018-09-01
35,106.5,96.8,5.6,103.0,44901.068055574855,922.38,39.6,33.5,97.8,123.9,2018-10-01
35,106.5,96.8,5.6,103.0,44880.33950102988,922.38,39.6,33.5,103.6,115.5,2018-11-01
35,106.5,96.8,5.6,103.0,57364.01495868109,922.38,39.6,33.5,105.8,113.4,2018-12-01
35,105.6,94.9,4.4,100.2,46604.6,932.467,40.4,31.8,102.1,100.1,2019-01-01
35,105.6,94.9,4.4,100.2,46533.2,932.467,40.4,31.8,99.1,89.3,2019-02-01
35,105.6,94.9,4.4,100.2,47482.2,932.467,40.4,31.8,95.1,99.2,2019-03-01
35,105.6,94.9,4.4,100.2,54267.1,932.467,40.4,31.8,99.8,84.7,2019-04-01
35,105.6,94.9,4.4,100.2,51945.0,932.467,40.4,31.8,99.4,83.9,2019-05-01
35,105.6,94.9,4.4,100.2,50513.0,932.467,40.4,31.8,99.6,91.1,2019-06-01
35,105.6,94.9,4.4,100.2,50714.6,932.467,40.4,31.8,98.9,100.7,2019-07-01
35,105.6,94.9,4.4,100.2,49764.9,932.467,40.4,31.8,99.2,102.5,2019-08-01
35,105.6,94.9,4.4,100.2,46914.9,932.467,40.4,31.8,102.1,106.2,2019-09-01
35,105.6,94.9,4.4,100.2,47103.7,932.467,40.4,31.8,101.6,123.2,2019-10-01
35,105.6,94.9,4.4,100.2,47252.9,932.467,40.4,31.8,100.1,113.8,2019-11-01
35,105.6,94.9,4.4,100.2,61258.2,932.467,40.4,31.8,95.3,108.0,2019-12-01
35,106.4,93.2,4.1,99.2,50896.1,967.588,40.2,33.7,94.0,98.7,2020-01-01
35,106.4,93.2,4.1,99.2,47767.8,967.588,40.2,33.7,98.7,93.8,2020-02-01
35,106.4,93.2,4.1,99.2,50107.8,967.588,40.2,33.7,96.7,97.3,2020-03-01
35,106.4,93.2,4.1,99.2,56284.4,967.588,40.2,33.7,98.2,86.0,2020-04-01
35,106.4,93.2,4.1,99.2,55365.4,967.588,40.2,33.7,95.2,81.3,2020-05-01
35,106.4,93.2,4.1,99.2,53991.7,967.588,40.2,33.7,94.6,90.6,2020-06-01
35,106.4,93.2,4.1,99.2,55638.5,967.588,40.2,33.7,97.7,104.0,2020-07-01
35,106.4,93.2,4.1,99.2,52246.6,967.588,40.2,33.7,96.7,101.4,2020-08-01
35,106.4,93.2,4.1,99.2,50604.2,967.588,40.2,33.7,96.7,106.2,2020-09-01
35,106.4,93.2,4.1,99.2,48641.7,967.588,40.2,33.7,96.6,123.1,2020-10-01
35,106.4,93.2,4.1,99.2,48561.8,967.588,40.2,33.7,97.2,114.5,2020-11-01
35,106.4,93.2,4.1,99.2,64084.9,967.588,40.2,33.7,106.0,117.9,2020-12-01
35,103.0,102.5,3.7,105.6,53749.5,935.479,40.8,37.8,108.4,100.9,2021-01-01
35,103.0,102.5,3.7,105.6,50760.7,935.479,40.8,37.8,108.7,94.0,2021-02-01
35,103.0,102.5,3.7,105.6,53509.7,935.479,40.8,37.8,109.6,98.1,2021-03-01
35,103.0,102.5,3.7,105.6,62363.4,935.479,40.8,37.8,105.3,82.6,2021-04-01
35,103.0,102.5,3.7,105.6,58778.6,935.479,40.8,37.8,107.9,83.3,2021-05-01
35,103.0,102.5,3.7,105.6,58133.0,935.479,40.8,37.8,108.1,90.7,2021-06-01
35,103.0,102.5,3.7,105.6,58435.2,935.479,40.8,37.8,106.4,102.4,2021-07-01
35,103.0,102.5,3.7,105.6,55944.7,935.479,40.8,37.8,106.4,101.4,2021-08-01
35,103.0,102.5,3.7,105.6,55411.4,935.479,40.8,37.8,109.6,109.4,2021-09-01
35,103.0,102.5,3.7,105.6,54441.6,935.479,40.8,37.8,108.9,122.3,2021-10-01
35,103.0,102.5,3.7,105.6,54889.4,935.479,40.8,37.8,104.4,109.8,2021-11-01
35,103.0,102.5,3.7,105.6,73826.3,935.479,40.8,37.8,103.0,116.2,2021-12-01
36,104.9,94.1,4.6,98.8,27986.011725387885,156.108,9.1,53.7,99.8,100.2,2017-01-01
36,104.9,94.1,4.6,98.8,26968.87724923248,156.108,9.1,53.7,96.7,95.1,2017-02-01
36,104.9,94.1,4.6,98.8,28460.24880203768,156.108,9.1,53.7,96.9,100.5,2017-03-01
36,104.9,94.1,4.6,98.8,28070.942340535817,156.108,9.1,53.7,99.9,101.9,2017-04-01
36,104.9,94.1,4.6,98.8,29454.00865076911,156.108,9.1,53.7,99.2,98.5,2017-05-01
36,104.9,94.1,4.6,98.8,30124.725056929463,156.108,9.1,53.7,100.1,101.4,2017-06-01
36,104.9,94.1,4.6,98.8,28646.356002074583,156.108,9.1,53.7,98.4,95.8,2017-07-01
36,104.9,94.1,4.6,98.8,28948.20369277161,156.108,9.1,53.7,96.3,97.2,2017-08-01
36,104.9,94.1,4.6,98.8,28370.32904748333,156.108,9.1,53.7,97.2,103.4,2017-09-01
36,104.9,94.1,4.6,98.8,28263.48964216781,156.108,9.1,53.7,99.8,102.9,2017-10-01
36,104.9,94.1,4.6,98.8,28909.97907486536,156.108,9.1,53.7,98.5,98.9,2017-11-01
36,104.9,94.1,4.6,98.8,34210.25495783564,156.108,9.1,53.7,99.2,103.7,2017-12-01
36,107.6,95.4,5.2,102.6,29658.48461319158,183.572,12.4,47.7,90.3,91.3,2018-01-01
36,107.6,95.4,5.2,102.6,29293.45522731822,183.572,12.4,47.7,94.2,99.2,2018-02-01
36,107.6,95.4,5.2,102.6,30330.23786229574,183.572,12.4,47.7,94.7,101.0,2018-03-01
36,107.6,95.4,5.2,102.6,30758.67211053356,183.572,12.4,47.7,91.9,98.9,2018-04-01
36,107.6,95.4,5.2,102.6,31589.0,183.572,12.4,47.7,93.6,100.3,2018-05-01
36,107.6,95.4,5.2,102.6,31481.54671817344,183.572,12.4,47.7,94.3,102.2,2018-06-01
36,107.6,95.4,5.2,102.6,32418.43726499304,183.572,12.4,47.7,99.4,101.0,2018-07-01
36,107.6,95.4,5.2,102.6,31405.86953827097,183.572,12.4,47.7,101.1,98.9,2018-08-01
36,107.6,95.4,5.2,102.6,30270.15840915265,183.572,12.4,47.7,102.5,104.9,2018-09-01
36,107.6,95.4,5.2,102.6,32191.776159836456,183.572,12.4,47.7,98.7,99.1,2018-10-01
36,107.6,95.4,5.2,102.6,30802.13757817976,183.572,12.4,47.7,99.6,99.8,2018-11-01
36,107.6,95.4,5.2,102.6,35326.023008232325,183.572,12.4,47.7,99.9,104.1,2018-12-01
36,105.9,99.8,3.5,105.8,32486.7,188.016,13.0,56.3,103.0,94.1,2019-01-01
36,105.9,99.8,3.5,105.8,31504.9,188.016,13.0,56.3,102.9,99.1,2019-02-01
36,105.9,99.8,3.5,105.8,32554.1,188.016,13.0,56.3,102.6,100.7,2019-03-01
36,105.9,99.8,3.5,105.8,34137.3,188.016,13.0,56.3,104.5,100.8,2019-04-01
36,105.9,99.8,3.5,105.8,34513.8,188.016,13.0,56.3,103.5,99.3,2019-05-01
36,105.9,99.8,3.5,105.8,34318.0,188.016,13.0,56.3,102.2,101.0,2019-06-01
36,105.9,99.8,3.5,105.8,34290.6,188.016,13.0,56.3,99.2,98.0,2019-07-01
36,105.9,99.8,3.5,105.8,34792.2,188.016,13.0,56.3,100.3,100.0,2019-08-01
36,105.9,99.8,3.5,105.8,33215.3,188.016,13.0,56.3,97.3,101.8,2019-09-01
36,105.9,99.8,3.5,105.8,34308.6,188.016,13.0,56.3,98.2,100.0,2019-10-01
36,105.9,99.8,3.5,105.8,33152.2,188.016,13.0,56.3,98.0,99.6,2019-11-01
36,105.9,99.8,3.5,105.8,38262.8,188.016,13.0,56.3,98.1,104.2,2019-12-01
36,106.2,97.4,3.1,103.4,35492.4,217.128,13.9,57.4,101.8,97.6,2020-01-01
36,106.2,97.4,3.1,103.4,34228.2,217.128,13.9,57.4,101.7,99.0,2020-02-01
36,106.2,97.4,3.1,103.4,35598.3,217.128,13.9,57.4,101.3,100.2,2020-03-01
36,106.2,97.4,3.1,103.4,34278.0,217.128,13.9,57.4,100.9,100.4,2020-04-01
36,106.2,97.4,3.1,103.4,37030.6,217.128,13.9,57.4,97.6,96.0,2020-05-01
36,106.2,97.4,3.1,103.4,37623.6,217.128,13.9,57.4,99.0,102.5,2020-06-01
36,106.2,97.4,3.1,103.4,36594.3,217.128,13.9,57.4,101.2,100.1,2020-07-01
36,106.2,97.4,3.1,103.4,35070.4,217.128,13.9,57.4,102.3,101.1,2020-08-01
36,106.2,97.4,3.1,103.4,34738.8,217.128,13.9,57.4,103.3,102.7,2020-09-01
36,106.2,97.4,3.1,103.4,35793.2,217.128,13.9,57.4,102.8,99.6,2020-10-01
36,106.2,97.4,3.1,103.4,34536.6,217.128,13.9,57.4,105.2,101.9,2020-11-01
36,106.2,97.4,3.1,103.4,40707.2,217.128,13.9,57.4,104.5,103.5,2020-12-01
36,100.6,105.7,4.6,106.3,37611.2,239.69,13.9,55.2,99.5,92.9,2021-01-01
36,100.6,105.7,4.6,106.3,35494.3,239.69,13.9,55.2,98.2,97.7,2021-02-01
36,100.6,105.7,4.6,106.3,37842.0,239.69,13.9,55.2,100.1,102.2,2021-03-01
36,100.6,105.7,4.6,106.3,39519.2,239.69,13.9,55.2,100.7,101.0,2021-04-01
36,100.6,105.7,4.6,106.3,39215.8,239.69,13.9,55.2,104.8,99.9,2021-05-01
36,100.6,105.7,4.6,106.3,41571.5,239.69,13.9,55.2,103.4,101.1,2021-06-01
36,100.6,105.7,4.6,106.3,39393.8,239.69,13.9,55.2,100.2,97.0,2021-07-01
36,100.6,105.7,4.6,106.3,38839.9,239.69,13.9,55.2,100.9,101.9,2021-08-01
36,100.6,105.7,4.6,106.3,38825.5,239.69,13.9,55.2,99.4,101.2,2021-09-01
36,100.6,105.7,4.6,106.3,39284.9,239.69,13.9,55.2,98.8,98.9,2021-10-01
36,100.6,105.7,4.6,106.3,39336.7,239.69,13.9,55.2,98.2,101.4,2021-11-01
36,100.6,105.7,4.6,106.3,46793.1,239.69,13.9,55.2,98.9,104.2,2021-12-01
37,104.9,94.1,4.6,98.8,27986.011725387885,156.108,9.1,67.6,86.3,83.7,2017-01-01
37,104.9,94.1,4.6,98.8,26968.87724923248,156.108,9.1,67.6,87.9,100.5,2017-02-01
37,104.9,94.1,4.6,98.8,28460.24880203768,156.108,9.1,67.6,89.8,102.7,2017-03-01
37,104.9,94.1,4.6,98.8,28070.942340535817,156.108,9.1,67.6,81.2,104.2,2017-04-01
37,104.9,94.1,4.6,98.8,29454.00865076911,156.108,9.1,67.6,85.7,102.4,2017-05-01
37,104.9,94.1,4.6,98.8,30124.725056929463,156.108,9.1,67.6,84.9,101.3,2017-06-01
37,104.9,94.1,4.6,98.8,28646.356002074583,156.108,9.1,67.6,95.3,96.8,2017-07-01
37,104.9,94.1,4.6,98.8,28948.20369277161,156.108,9.1,67.6,88.8,94.4,2017-08-01
37,104.9,94.1,4.6,98.8,28370.32904748333,156.108,9.1,67.6,92.2,98.7,2017-09-01
37,104.9,94.1,4.6,98.8,28263.48964216781,156.108,9.1,67.6,94.4,104.2,2017-10-01
37,104.9,94.1,4.6,98.8,28909.97907486536,156.108,9.1,67.6,91.6,102.6,2017-11-01
37,104.9,94.1,4.6,98.8,34210.25495783564,156.108,9.1,67.6,93.4,103.9,2017-12-01
37,107.6,95.4,5.2,102.6,29658.48461319158,183.572,12.4,61.9,103.0,92.3,2018-01-01
37,107.6,95.4,5.2,102.6,29293.45522731822,183.572,12.4,61.9,101.4,99.0,2018-02-01
37,107.6,95.4,5.2,102.6,30330.23786229574,183.572,12.4,61.9,103.0,104.3,2018-03-01
37,107.6,95.4,5.2,102.6,30758.67211053356,183.572,12.4,61.9,101.4,102.5,2018-04-01
37,107.6,95.4,5.2,102.6,31589.0,183.572,12.4,61.9,96.2,97.2,2018-05-01
37,107.6,95.4,5.2,102.6,31481.54671817344,183.572,12.4,61.9,92.7,97.6,2018-06-01
37,107.6,95.4,5.2,102.6,32418.43726499304,183.572,12.4,61.9,94.4,98.6,2018-07-01
37,107.6,95.4,5.2,102.6,31405.86953827097,183.572,12.4,61.9,97.3,97.3,2018-08-01
37,107.6,95.4,5.2,102.6,30270.15840915265,183.572,12.4,61.9,104.2,105.7,2018-09-01
37,107.6,95.4,5.2,102.6,32191.776159836456,183.572,12.4,61.9,98.6,98.6,2018-10-01
37,107.6,95.4,5.2,102.6,30802.13757817976,183.572,12.4,61.9,96.8,100.7,2018-11-01
37,107.6,95.4,5.2,102.6,35326.023008232325,183.572,12.4,61.9,97.0,104.1,2018-12-01
37,105.9,99.8,3.5,105.8,32486.7,188.016,13.0,71.3,92.2,87.7,2019-01-01
37,105.9,99.8,3.5,105.8,31504.9,188.016,13.0,71.3,93.0,99.8,2019-02-01
37,105.9,99.8,3.5,105.8,32554.1,188.016,13.0,71.3,90.4,101.4,2019-03-01
37,105.9,99.8,3.5,105.8,34137.3,188.016,13.0,71.3,88.2,100.0,2019-04-01
37,105.9,99.8,3.5,105.8,34513.8,188.016,13.0,71.3,92.3,101.7,2019-05-01
37,105.9,99.8,3.5,105.8,34318.0,188.016,13.0,71.3,91.8,97.0,2019-06-01
37,105.9,99.8,3.5,105.8,34290.6,188.016,13.0,71.3,93.6,100.5,2019-07-01
37,105.9,99.8,3.5,105.8,34792.2,188.016,13.0,71.3,95.6,99.3,2019-08-01
37,105.9,99.8,3.5,105.8,33215.3,188.016,13.0,71.3,89.2,98.7,2019-09-01
37,105.9,99.8,3.5,105.8,34308.6,188.016,13.0,71.3,94.6,104.5,2019-10-01
37,105.9,99.8,3.5,105.8,33152.2,188.016,13.0,71.3,93.2,99.2,2019-11-01
37,105.9,99.8,3.5,105.8,38262.8,188.016,13.0,71.3,94.6,105.6,2019-12-01
37,106.2,97.4,3.1,103.4,35492.4,217.128,13.9,63.5,101.2,93.8,2020-01-01
37,106.2,97.4,3.1,103.4,34228.2,217.128,13.9,63.5,101.1,99.8,2020-02-01
37,106.2,97.4,3.1,103.4,35598.3,217.128,13.9,63.5,100.6,100.9,2020-03-01
37,106.2,97.4,3.1,103.4,34278.0,217.128,13.9,63.5,95.5,94.9,2020-04-01
37,106.2,97.4,3.1,103.4,37030.6,217.128,13.9,63.5,90.9,96.8,2020-05-01
37,106.2,97.4,3.1,103.4,37623.6,217.128,13.9,63.5,96.1,102.6,2020-06-01
37,106.2,97.4,3.1,103.4,36594.3,217.128,13.9,63.5,96.8,101.3,2020-07-01
37,106.2,97.4,3.1,103.4,35070.4,217.128,13.9,63.5,100.8,103.4,2020-08-01
37,106.2,97.4,3.1,103.4,34738.8,217.128,13.9,63.5,100.1,98.0,2020-09-01
37,106.2,97.4,3.1,103.4,35793.2,217.128,13.9,63.5,100.1,104.6,2020-10-01
37,106.2,97.4,3.1,103.4,34536.6,217.128,13.9,63.5,98.5,97.6,2020-11-01
37,106.2,97.4,3.1,103.4,40707.2,217.128,13.9,63.5,96.2,103.3,2020-12-01
37,100.6,105.7,4.6,106.3,37611.2,239.69,13.9,62.1,99.0,96.5,2021-01-01
37,100.6,105.7,4.6,106.3,35494.3,239.69,13.9,62.1,97.4,98.1,2021-02-01
37,100.6,105.7,4.6,106.3,37842.0,239.69,13.9,62.1,99.5,103.1,2021-03-01
37,100.6,105.7,4.6,106.3,39519.2,239.69,13.9,62.1,110.2,105.1,2021-04-01
37,100.6,105.7,4.6,106.3,39215.8,239.69,13.9,62.1,114.2,100.4,2021-05-01
37,100.6,105.7,4.6,106.3,41571.5,239.69,13.9,62.1,106.4,95.6,2021-06-01
37,100.6,105.7,4.6,106.3,39393.8,239.69,13.9,62.1,99.9,95.1,2021-07-01
37,100.6,105.7,4.6,106.3,38839.9,239.69,13.9,62.1,100.7,104.2,2021-08-01
37,100.6,105.7,4.6,106.3,38825.5,239.69,13.9,62.1,103.3,100.5,2021-09-01
37,100.6,105.7,4.6,106.3,39284.9,239.69,13.9,62.1,99.8,101.0,2021-10-01
37,100.6,105.7,4.6,106.3,39336.7,239.69,13.9,62.1,105.4,103.1,2021-11-01
37,100.6,105.7,4.6,106.3,46793.1,239.69,13.9,62.1,107.6,105.4,2021-12-01
38,104.9,94.1,4.6,98.8,27986.011725387885,156.108,9.1,3.3,160.8,63.7,2017-01-01
38,104.9,94.1,4.6,98.8,26968.87724923248,156.108,9.1,3.3,147.0,99.2,2017-02-01
38,104.9,94.1,4.6,98.8,28460.24880203768,156.108,9.1,3.3,139.2,113.9,2017-03-01
38,104.9,94.1,4.6,98.8,28070.942340535817,156.108,9.1,3.3,134.7,104.0,2017-04-01
38,104.9,94.1,4.6,98.8,29454.00865076911,156.108,9.1,3.3,121.3,107.4,2017-05-01
38,104.9,94.1,4.6,98.8,30124.725056929463,156.108,9.1,3.3,107.7,101.8,2017-06-01
38,104.9,94.1,4.6,98.8,28646.356002074583,156.108,9.1,3.3,103.1,95.0,2017-07-01
38,104.9,94.1,4.6,98.8,28948.20369277161,156.108,9.1,3.3,103.9,100.8,2017-08-01
38,104.9,94.1,4.6,98.8,28370.32904748333,156.108,9.1,3.3,101.8,106.1,2017-09-01
38,104.9,94.1,4.6,98.8,28263.48964216781,156.108,9.1,3.3,106.9,104.3,2017-10-01
38,104.9,94.1,4.6,98.8,28909.97907486536,156.108,9.1,3.3,107.3,104.0,2017-11-01
38,104.9,94.1,4.6,98.8,34210.25495783564,156.108,9.1,3.3,92.3,102.3,2017-12-01
38,107.6,95.4,5.2,102.6,29658.48461319158,183.572,12.4,6.6,92.8,64.1,2018-01-01
38,107.6,95.4,5.2,102.6,29293.45522731822,183.572,12.4,6.6,94.8,101.3,2018-02-01
38,107.6,95.4,5.2,102.6,30330.23786229574,183.572,12.4,6.6,99.4,119.5,2018-03-01
38,107.6,95.4,5.2,102.6,30758.67211053356,183.572,12.4,6.6,106.3,111.2,2018-04-01
38,107.6,95.4,5.2,102.6,31589.0,183.572,12.4,6.6,113.8,114.9,2018-05-01
38,107.6,95.4,5.2,102.6,31481.54671817344,183.572,12.4,6.6,117.7,105.3,2018-06-01
38,107.6,95.4,5.2,102.6,32418.43726499304,183.572,12.4,6.6,126.2,101.9,2018-07-01
38,107.6,95.4,5.2,102.6,31405.86953827097,183.572,12.4,6.6,123.8,98.9,2018-08-01
38,107.6,95.4,5.2,102.6,30270.15840915265,183.572,12.4,6.6,124.7,106.8,2018-09-01
38,107.6,95.4,5.2,102.6,32191.776159836456,183.572,12.4,6.6,131.9,110.3,2018-10-01
38,107.6,95.4,5.2,102.6,30802.13757817976,183.572,12.4,6.6,121.2,95.6,2018-11-01
38,107.6,95.4,5.2,102.6,35326.023008232325,183.572,12.4,6.6,115.0,97.1,2018-12-01
38,105.9,99.8,3.5,105.8,32486.7,188.016,13.0,3.4,114.9,64.0,2019-01-01
38,105.9,99.8,3.5,105.8,31504.9,188.016,13.0,3.4,124.3,109.5,2019-02-01
38,105.9,99.8,3.5,105.8,32554.1,188.016,13.0,3.4,139.2,133.8,2019-03-01
38,105.9,99.8,3.5,105.8,34137.3,188.016,13.0,3.4,139.8,111.7,2019-04-01
38,105.9,99.8,3.5,105.8,34513.8,188.016,13.0,3.4,118.0,97.0,2019-05-01
38,105.9,99.8,3.5,105.8,34318.0,188.016,13.0,3.4,109.3,97.5,2019-06-01
38,105.9,99.8,3.5,105.8,34290.6,188.016,13.0,3.4,116.8,108.9,2019-07-01
38,105.9,99.8,3.5,105.8,34792.2,188.016,13.0,3.4,118.8,100.6,2019-08-01
38,105.9,99.8,3.5,105.8,33215.3,188.016,13.0,3.4,108.5,97.5,2019-09-01
38,105.9,99.8,3.5,105.8,34308.6,188.016,13.0,3.4,92.5,94.0,2019-10-01
38,105.9,99.8,3.5,105.8,33152.2,188.016,13.0,3.4,91.4,94.5,2019-11-01
38,105.9,99.8,3.5,105.8,38262.8,188.016,13.0,3.4,98.3,104.5,2019-12-01
38,106.2,97.4,3.1,103.4,35492.4,217.128,13.9,7.6,115.2,75.0,2020-01-01
38,106.2,97.4,3.1,103.4,34228.2,217.128,13.9,7.6,117.9,112.2,2020-02-01
38,106.2,97.4,3.1,103.4,35598.3,217.128,13.9,7.6,94.6,107.3,2020-03-01
38,106.2,97.4,3.1,103.4,34278.0,217.128,13.9,7.6,80.0,94.5,2020-04-01
38,106.2,97.4,3.1,103.4,37030.6,217.128,13.9,7.6,92.7,112.3,2020-05-01
38,106.2,97.4,3.1,103.4,37623.6,217.128,13.9,7.6,88.7,93.4,2020-06-01
38,106.2,97.4,3.1,103.4,36594.3,217.128,13.9,7.6,89.9,110.3,2020-07-01
38,106.2,97.4,3.1,103.4,35070.4,217.128,13.9,7.6,97.9,109.5,2020-08-01
38,106.2,97.4,3.1,103.4,34738.8,217.128,13.9,7.6,107.9,107.5,2020-09-01
38,106.2,97.4,3.1,103.4,35793.2,217.128,13.9,7.6,121.0,105.4,2020-10-01
38,106.2,97.4,3.1,103.4,34536.6,217.128,13.9,7.6,122.7,95.8,2020-11-01
38,106.2,97.4,3.1,103.4,40707.2,217.128,13.9,7.6,133.0,113.3,2020-12-01
38,100.6,105.7,4.6,106.3,37611.2,239.69,13.9,13.9,129.5,73.0,2021-01-01
38,100.6,105.7,4.6,106.3,35494.3,239.69,13.9,13.9,119.0,103.1,2021-02-01
38,100.6,105.7,4.6,106.3,37842.0,239.69,13.9,13.9,126.2,113.8,2021-03-01
38,100.6,105.7,4.6,106.3,39519.2,239.69,13.9,13.9,158.4,118.7,2021-04-01
38,100.6,105.7,4.6,106.3,39215.8,239.69,13.9,13.9,140.4,99.5,2021-05-01
38,100.6,105.7,4.6,106.3,41571.5,239.69,13.9,13.9,162.4,108.0,2021-06-01
38,100.6,105.7,4.6,106.3,39393.8,239.69,13.9,13.9,131.6,89.4,2021-07-01
38,100.6,105.7,4.6,106.3,38839.9,239.69,13.9,13.9,118.4,98.6,2021-08-01
38,100.6,105.7,4.6,106.3,38825.5,239.69,13.9,13.9,114.2,103.7,2021-09-01
38,100.6,105.7,4.6,106.3,39284.9,239.69,13.9,13.9,107.6,99.4,2021-10-01
38,100.6,105.7,4.6,106.3,39336.7,239.69,13.9,13.9,113.9,101.4,2021-11-01
38,100.6,105.7,4.6,106.3,46793.1,239.69,13.9,13.9,109.5,109.0,2021-12-01
41,103.0,94.4,5.1,97.2,29871.91320600415,838.203,36.2,5.3,128.3,72.6,2017-01-01
41,103.0,94.4,5.1,97.2,30900.21721390694,838.203,36.2,5.3,113.9,102.4,2017-02-01
41,103.0,94.4,5.1,97.2,33791.801590010946,838.203,36.2,5.3,115.4,114.6,2017-03-01
41,103.0,94.4,5.1,97.2,34019.55685034866,838.203,36.2,5.3,115.7,100.4,2017-04-01
41,103.0,94.4,5.1,97.2,35151.2478962631,838.203,36.2,5.3,124.1,104.3,2017-05-01
41,103.0,94.4,5.1,97.2,35735.30888320851,838.203,36.2,5.3,120.7,104.0,2017-06-01
41,103.0,94.4,5.1,97.2,35236.21958178005,838.203,36.2,5.3,118.3,96.6,2017-07-01
41,103.0,94.4,5.1,97.2,35513.48084170086,838.203,36.2,5.3,109.7,103.2,2017-08-01
41,103.0,94.4,5.1,97.2,34239.19597159589,838.203,36.2,5.3,119.4,102.8,2017-09-01
41,103.0,94.4,5.1,97.2,34531.418361592005,838.203,36.2,5.3,108.4,89.2,2017-10-01
41,103.0,94.4,5.1,97.2,34836.49327603232,838.203,36.2,5.3,102.9,95.1,2017-11-01
41,103.0,94.4,5.1,97.2,39898.006606031646,838.203,36.2,5.3,97.4,120.7,2017-12-01
41,110.6,91.2,11.3,100.8,34317.91126611919,1015.24,39.3,7.3,96.6,72.0,2018-01-01
41,110.6,91.2,11.3,100.8,34467.957529453655,1015.24,39.3,7.3,100.2,106.3,2018-02-01
41,110.6,91.2,11.3,100.8,37525.246674059454,1015.24,39.3,7.3,103.3,118.1,2018-03-01
41,110.6,91.2,11.3,100.8,36997.16598304983,1015.24,39.3,7.3,97.9,95.2,2018-04-01
