code,capital_labor_ratio_change,capital_productivity_change,fixed_assets_renewal_comparable_prices,labor_productivity,high_productivity_jobs,machinery_share_in_total_assets,investment_share_for_modernization,production_index_yoy,production_index_mom,date,nominal_wage
1,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.3211245916482409,-0.9278365882838986,1.3101434396300853,2017-12-01,-1.0595828564795233
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.9882342105120757,-2.0997774664256887,2018-01-01,-1.2400582707701606
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.7164449104852819,0.30187113886615996,2018-02-01,-1.2814290472706618
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.4824041243510993,1.128094274214376,2018-03-01,-1.2130526265113084
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.8900880743912885,-0.475338759639365,2018-04-01,-1.1888702243349711
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.8372401549416351,0.2178484471358327,2018-05-01,-1.0791050407988463
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.28611185210952583,0.6799732516526322,2018-06-01,-1.1122520467921846
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.32386036600213597,-0.4123217408416203,2018-07-01,-1.0582548827660776
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,-0.05207106597534323,0.3298787027762694,2018-08-01,-1.014968724414161
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,0.5896536701990296,0.6239581238324143,2018-09-01,-1.0494404844955743
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,2.386482931487274,0.37189004864143255,2018-10-01,-1.0520653677597207
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,2.552576392614758,-0.37731228595398403,2018-11-01,-1.0974108509388798
1,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-0.4111296009026779,1.5786647341854154,0.546937323079614,2018-12-01,-0.9295107168743755
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,2.454430256493971,-1.6516564438639438,2019-01-01,-1.1441020555401582
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,1.9184013592189069,-0.06922908294278438,2019-02-01,-1.1873354576159563
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,1.1483316758096604,0.4979240862369229,2019-03-01,-1.0920249873175254
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,1.276676623044534,-0.3843141769315109,2019-04-01,-1.0385946767785543
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,1.050185539688873,0.04280117269765132,2019-05-01,-0.9798714092897464
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,0.5670045618634637,0.27386357495605157,2019-06-01,-0.985242994998025
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,1.118132864695572,0.007791717810015037,2019-07-01,-0.93338112127218
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,0.6802501035412941,-0.013213955122566531,2019-08-01,-0.9220130581437969
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,0.5519051563064193,0.5119278681919777,2019-09-01,-0.9140012014941612
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,-0.03697166041829895,-0.12524421076300224,2019-10-01,-0.9158593232068091
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,-0.1879657159887396,-0.5033463235494744,2019-11-01,-0.9755509659311619
1,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.6484155343916478,0.3933613979574571,1.1000867103042675,2019-12-01,-0.8130004920979773
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,0.20461882849440632,-1.7706885904819074,2020-01-01,-1.0232537921710132
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,0.34051347850780267,0.04280117269765132,2020-02-01,-1.0656015861254156
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,0.47640812852119907,0.6169562328548864,2020-03-01,-0.9679074229394896
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,0.49905723685676495,-0.36330850399892933,2020-04-01,-0.9560262037033821
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-0.4144567993444006,-0.6993992709202373,2020-05-01,-0.8989168949404821
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-0.5126029354651868,0.17583710127066957,2020-06-01,-0.8878095482216688
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-1.0712809410758177,-0.5103482145270013,2020-07-01,-0.8161497807913519
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-0.9127371827268553,0.1408276463830333,2020-08-01,-0.8264460097915036
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-1.1845264827536481,0.23185222909088743,2020-09-01,-0.8606577964250467
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-1.1769767799751265,-0.11824231978547536,2020-10-01,-0.8204826392170587
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-0.3465094743377029,0.27386357495605157,2020-11-01,-0.8654169054886217
1,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.6729623550974033,-0.19551541876726228,1.2541283118098674,2020-12-01,-0.6586605159883868
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,-1.7809530022568891,-2.827974128088523,2021-01-01,-0.9115595716267618
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,-1.3430702411026103,0.5329335411245593,2021-02-01,-0.9583312678324352
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,-0.36160887989474616,1.709251225349139,2021-03-01,-0.8273771398256814
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,-0.36915858267326884,-0.36330850399892933,2021-04-01,-0.812615625017184
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.2272679368299722,-0.22327068444838422,2021-05-01,-0.717350676631535
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.2348176396084938,0.1898408832257243,2021-06-01,-0.7501181771231757
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.355612884064847,-0.41932363181914717,2021-07-01,-0.6457695379596597
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.20461882849440632,0.01479360878754289,2021-08-01,-0.6831678584879441
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.25746674794405966,0.27386357495605157,2021-09-01,-0.7239182471392683
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.28011585627962665,-0.0972366468528938,2021-10-01,-0.6369879471484369
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,0.18951942293736204,0.19684277420325114,2021-11-01,-0.6967706336983536
1,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-0.5829573458429664,1.0350861341318298,2.094355229113138,2021-12-01,-0.4136615813955461
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,1.40502157027941,-2.0577661205605255,2017-01-01,-1.2316234602073686
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.3178643701722368,0.0287973907425976,2017-02-01,-1.2128664124074258
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.4311099118500673,0.883028090000922,2017-03-01,-1.1571836659384382
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.4537590201856332,-0.11124042880794752,2017-04-01,-1.167541219424103
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,1.0879340535814832,0.16183331931561487,2017-05-01,-1.1846582904252065
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.8312441591117348,0.1408276463830333,2017-06-01,-1.1467587453202404
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.6500512924272056,-0.37731228595398403,2017-07-01,-1.0835332962352435
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.0007768534743112141,0.08481251856281545,2017-08-01,-1.0964298220923598
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,0.7330980229909486,0.056804954652706026,2017-09-01,-1.0881336251803806
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,-0.097369282646475,-0.8954522182910004,2017-10-01,-1.072679536332263
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,-0.5126029354651868,-0.48234065061689285,2017-11-01,-1.1247400105763095
2,1.1721715258480827,-0.16193014308566764,0.6949816877439166,0.6955491194060339,-1.0251042646327142,0.052201843945243395,-0.7629673643518401,-0.9278365882838986,1.3101434396300853,2017-12-01,-0.8261267301920792
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.9882342105120757,-2.0997774664256887,2018-01-01,-1.0448309775519173
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.7164449104852819,0.30187113886615996,2018-02-01,-0.9219638022728539
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.4824041243510993,1.128094274214376,2018-03-01,-0.893333908970543
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.8900880743912885,-0.475338759639365,2018-04-01,-0.9064840209539411
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.8372401549416351,0.2178484471358327,2018-05-01,-0.9705559705922618
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.28611185210952583,0.6799732516526322,2018-06-01,-0.8998267464687598
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.32386036600213597,-0.4123217408416203,2018-07-01,-0.8225461705692768
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,-0.05207106597534323,0.3298787027762694,2018-08-01,-0.849829418525063
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,0.5896536701990296,0.6239581238324143,2018-09-01,-0.8371802541933826
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,2.386482931487274,0.37189004864143255,2018-10-01,-0.8353818049062235
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,2.552576392614758,-0.37731228595398403,2018-11-01,-0.8502215422763131
2,0.017844666425856238,-0.14174737597419698,0.7594876555328997,-0.1415075309102425,-0.9773956553880886,0.11042892497049062,-1.0493469392523211,1.5786647341854154,0.546937323079614,2018-12-01,-0.4864934149838007
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,2.454430256493971,-1.6516564438639438,2019-01-01,-0.8141509549846503
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,1.9184013592189069,-0.06922908294278438,2019-02-01,-0.7866557196643091
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,1.1483316758096604,0.4979240862369229,2019-03-01,-0.7403268275193334
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,1.276676623044534,-0.3843141769315109,2019-04-01,-0.7335730310047646
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,1.050185539688873,0.04280117269765132,2019-05-01,-0.7899539891631522
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,0.5670045618634637,0.27386357495605157,2019-06-01,-0.769539480458269
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,1.118132864695572,0.007791717810015037,2019-07-01,-0.6507438415200224
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,0.6802501035412941,-0.013213955122566531,2019-08-01,-0.6972134377590516
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,0.5519051563064193,0.5119278681919777,2019-09-01,-0.7338461624814566
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,-0.03697166041829895,-0.12524421076300224,2019-10-01,-0.6728550760649626
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,-0.1879657159887396,-0.5033463235494744,2019-11-01,-0.7281848918736562
2,0.7873959060406723,0.1609941306978801,0.4369578165879829,0.8432649988736104,-0.9300536063614777,0.11625163307301542,-0.8366078264691067,0.3933613979574571,1.1000867103042675,2019-12-01,-0.36974948898372506
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,0.20461882849440632,-1.7706885904819074,2020-01-01,-0.6312563244936096
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,0.34051347850780267,0.04280117269765132,2020-02-01,-0.6613256170639886
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,0.47640812852119907,0.6169562328548864,2020-03-01,-0.6169914123700071
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,0.49905723685676495,-0.36330850399892933,2020-04-01,-0.6458150598724417
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-0.4144567993444006,-0.6993992709202373,2020-05-01,-0.7558622148451253
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-0.5126029354651868,0.17583710127066957,2020-06-01,-0.6961747104764802
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-1.0712809410758177,-0.5103482145270013,2020-07-01,-0.61719833015538
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-0.9127371827268553,0.1408276463830333,2020-08-01,-0.7140482687769846
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-1.1845264827536481,0.23185222909088743,2020-09-01,-0.6865364800338138
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-1.1769767799751265,-0.11824231978547536,2020-10-01,-0.6177694232430088
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-0.3465094743377029,0.27386357495605157,2020-11-01,-0.6957650132614419
2,-0.17454314347785121,-0.44448888264627406,0.3724518487989998,-0.6585131090467639,-0.893508533388558,0.13371975738058942,-0.7875141850575957,-0.19551541876726228,1.2541283118098674,2020-12-01,-0.2004162501460193
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,-1.7809530022568891,-2.827974128088523,2021-01-01,-0.6853404952343588
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,-1.3430702411026103,0.5329335411245593,2021-02-01,-0.6276932002294896
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,-0.36160887989474616,1.709251225349139,2021-03-01,-0.529258271371929
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,-0.36915858267326884,-0.36330850399892933,2021-04-01,-0.5074946587064152
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.2272679368299722,-0.22327068444838422,2021-05-01,-0.615005001630428
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.2348176396084938,0.1898408832257243,2021-06-01,-0.49399948074439953
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.355612884064847,-0.41932363181914717,2021-07-01,-0.37583287187368614
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.20461882849440632,0.01479360878754289,2021-08-01,-0.41311118008645453
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.25746674794405966,0.27386357495605157,2021-09-01,-0.3866257035587329
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.28011585627962665,-0.0972366468528938,2021-10-01,-0.33391960526856646
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,0.18951942293736204,0.19684277420325114,2021-11-01,-0.4263125347932408
2,0.530878826169067,-0.4646716497577447,0.8239936233218828,-0.16612684415483742,-0.8623864675206117,0.18612413030331226,-1.0575292128209062,1.0350861341318298,2.094355229113138,2021-12-01,0.18005175853041014
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,1.40502157027941,-2.0577661205605255,2017-01-01,0.2645483211505908
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.3178643701722368,0.0287973907425976,2017-02-01,-0.1420067120718476
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.4311099118500673,0.883028090000922,2017-03-01,0.16162377172420095
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.4537590201856332,-0.11124042880794752,2017-04-01,0.8727128376752391
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,1.0879340535814832,0.16183331931561487,2017-05-01,1.3805467734284649
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.8312441591117348,0.1408276463830333,2017-06-01,0.7673065056822762
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.6500512924272056,-0.37731228595398403,2017-07-01,0.3243861157784852
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.0007768534743112141,0.08481251856281545,2017-08-01,0.5774248682431197
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,0.7330980229909486,0.056804954652706026,2017-09-01,0.4142641825257886
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,-0.097369282646475,-0.8954522182910004,2017-10-01,0.5881220882908992
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,-0.5126029354651868,-0.48234065061689285,2017-11-01,0.5820796068010547
3,1.1721715258480827,-0.16193014308566764,0.6949816877439166,-3.292779626218571,-1.0251042646327142,0.052201843945243395,0.8571228022280234,-0.9278365882838986,1.3101434396300853,2017-12-01,1.3897362939472413
3,0.017844666425856238,-0.14174737597419698,0.7594876555328997,1.409509203499325,-0.9773956553880886,0.11042892497049062,-0.5584105251372109,-0.9882342105120757,-2.0997774664256887,2018-01-01,0.34743083731812796
